"periodo","p1","p2","p3_1","p3_2","p3_3","p3_4","p3_5","p5","p7","p7_3","p24","p25","edad","sexo"
"220",2,0,0,0,0,0,0,0,0,0,0,0,64,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,25,1
"220",1,1,1,1,2,1,2,4,3,200,0,0,30,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,47,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,20,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,58,1
"220",1,1,1,1,2,2,1,3,1,0,3,4,30,2
"220",1,1,2,1,1,2,1,0,0,0,3,4,33,2
"220",1,2,2,2,2,2,1,0,0,0,1,1,61,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,49,1
"220",1,1,1,1,2,2,1,3,2,0,1,3,44,2
"220",1,2,2,2,2,2,1,0,0,0,2,4,46,2
"220",1,1,1,1,1,2,2,3,2,0,0,0,31,1
"220",1,1,1,2,1,2,2,4,2,0,0,0,43,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,50,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,86,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,69,1
"220",2,0,0,0,0,0,0,0,0,0,0,0,35,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,36,2
"220",1,2,2,1,1,2,2,0,0,0,0,0,30,1
"220",1,2,2,1,2,2,1,0,0,0,2,3,55,2
"220",1,2,2,1,2,2,1,0,0,0,2,3,58,2
"220",1,2,2,1,1,2,1,0,0,0,2,4,46,1
"220",1,1,2,1,1,2,1,0,0,0,1,1,30,1
"220",1,1,1,2,1,2,1,1,2,0,2,4,30,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,62,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,54,1
"220",1,1,1,1,1,2,2,3,2,0,0,0,39,1
"220",1,1,1,1,1,2,1,2,2,0,2,3,19,2
"220",1,1,1,2,1,2,2,4,2,0,0,0,50,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,29,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,41,2
"220",1,1,1,1,1,2,2,1,2,0,0,0,54,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,45,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,42,1
"220",1,1,1,1,2,2,1,2,1,0,5,4,22,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,75,2
"220",1,1,1,1,1,2,1,3,3,900,3,4,29,2
"220",1,1,2,1,1,2,1,0,0,0,3,4,47,2
"220",1,1,1,1,2,2,2,4,2,0,0,0,46,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,61,2
"220",1,1,1,1,1,2,2,3,2,0,0,0,44,2
"220",1,1,2,2,1,2,2,0,0,0,0,0,42,1
"220",1,1,1,1,2,2,2,3,2,0,0,0,41,2
"220",1,1,1,1,2,2,2,2,2,0,0,0,22,2
"220",1,1,1,2,2,2,1,4,3,300,1,4,28,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,51,2
"220",1,1,1,2,1,2,1,4,2,0,1,4,47,2
"220",1,1,1,2,1,2,1,4,2,0,1,3,61,1
"220",1,1,1,2,1,2,2,3,3,1500,0,0,55,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,71,2
"220",1,1,1,1,1,2,2,3,3,1500,0,0,74,2
"220",1,1,1,1,1,2,1,3,3,1600,3,4,47,2
"220",1,1,1,1,2,2,1,2,1,0,2,4,19,1
"220",1,1,2,1,2,2,1,0,0,0,2,4,29,2
"220",1,1,2,1,2,2,1,0,0,0,3,4,22,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,87,2
"220",1,2,2,1,1,2,2,0,0,0,0,0,77,1
"220",1,2,2,2,2,2,1,0,0,0,5,3,50,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,36,1
"220",1,1,2,2,1,2,2,0,0,0,0,0,67,2
"220",1,1,1,2,2,2,2,3,3,500,0,0,25,2
"220",1,1,1,1,2,2,1,1,2,0,1,3,27,1
"220",1,1,2,1,2,2,1,0,0,0,2,4,25,2
"220",1,2,2,1,1,2,2,0,0,0,0,0,70,1
"220",1,2,2,1,2,2,2,0,0,0,0,0,70,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,73,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,30,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,21,1
"220",1,1,1,2,1,2,2,4,2,0,0,0,28,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,38,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,45,2
"220",1,1,1,2,1,2,1,4,3,400,1,1,37,2
"220",1,1,1,2,1,2,1,4,2,0,5,1,46,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,39,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,61,1
"220",1,1,1,1,2,2,1,2,1,0,2,4,22,2
"220",1,1,2,2,1,2,2,0,0,0,0,0,29,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,48,2
"220",1,2,2,1,2,2,1,0,0,0,2,4,36,2
"220",1,2,2,1,1,2,2,0,0,0,0,0,71,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,60,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,89,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,19,1
"220",1,2,2,1,1,2,1,0,0,0,2,1,56,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,56,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,68,1
"220",1,1,1,1,1,2,1,4,1,0,1,3,52,1
"220",1,1,1,1,2,2,1,2,3,500,1,2,24,2
"220",1,1,2,1,2,2,2,0,0,0,0,0,45,2
"220",1,1,1,1,1,2,2,3,2,0,0,0,58,2
"220",1,1,2,1,1,2,1,0,0,0,3,4,40,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,50,1
"220",1,1,1,2,2,2,2,2,2,0,0,0,20,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,73,1
"220",1,1,1,1,1,2,1,2,2,0,1,4,22,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,53,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,72,2
"220",1,1,1,2,1,2,1,4,2,0,5,1,40,2
"220",1,1,2,1,1,2,1,0,0,0,2,3,40,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,83,2
"220",1,1,2,2,1,2,2,0,0,0,0,0,47,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,28,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,53,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,46,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,47,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,63,1
"220",1,1,2,1,1,2,1,0,0,0,3,4,25,1
"220",1,1,2,2,1,2,2,0,0,0,0,0,45,1
"220",1,1,2,1,2,2,1,0,0,0,3,4,22,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,58,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,40,1
"220",1,1,1,1,1,2,2,2,2,0,0,0,24,2
"220",1,2,2,1,1,2,1,0,0,0,2,3,20,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,49,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,74,2
"220",1,1,1,2,1,2,2,4,2,0,0,0,24,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,55,1
"220",1,1,1,2,1,2,1,4,2,0,3,1,42,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,26,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,72,2
"220",1,1,1,1,1,2,1,3,3,100,1,3,46,2
"220",1,1,1,2,2,2,1,1,3,60,1,1,50,2
"220",1,1,1,1,1,2,1,4,3,100,1,3,45,1
"220",1,2,2,1,1,2,1,0,0,0,1,4,23,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,63,2
"220",1,1,1,1,2,2,2,3,2,0,0,0,36,2
"220",1,2,2,1,1,2,1,0,0,0,2,3,68,2
"220",1,1,1,1,2,2,1,3,1,0,1,1,49,2
"220",1,1,2,1,2,2,1,0,0,0,1,1,42,2
"220",1,1,1,1,1,2,1,4,3,150,2,3,58,1
"220",1,1,2,2,1,2,2,0,0,0,0,0,46,1
"220",1,1,2,1,1,2,2,0,0,0,0,0,75,1
"220",1,1,2,1,1,2,2,0,0,0,0,0,59,1
"220",1,1,2,1,1,2,2,0,0,0,0,0,38,1
"220",1,1,1,2,2,2,1,2,2,0,1,4,19,1
"220",1,1,1,1,2,2,2,2,2,0,0,0,24,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,52,1
"220",1,1,1,2,1,2,1,2,3,1000,1,3,20,2
"220",1,1,1,2,2,2,2,3,2,0,0,0,55,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,18,1
"220",1,1,1,1,1,2,2,3,3,1500,0,0,60,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,76,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,68,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,48,1
"220",1,1,1,2,1,2,2,4,2,0,0,0,74,1
"220",1,1,1,2,1,2,1,4,1,0,5,3,38,2
"220",1,1,1,2,1,2,1,4,3,400,5,1,48,1
"220",1,1,1,1,2,2,1,3,2,0,5,3,76,2
"220",1,1,1,1,2,2,1,3,2,0,5,3,67,2
"220",1,1,1,1,1,2,1,1,1,0,1,1,43,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,51,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,74,1
"220",1,1,2,1,1,2,2,0,0,0,0,0,60,1
"220",1,1,2,2,1,2,2,0,0,0,0,0,73,1
"220",1,1,1,1,2,2,1,3,3,800,3,4,39,2
"220",1,1,1,2,2,2,1,4,3,150,1,1,33,1
"220",2,0,0,0,0,0,0,0,0,0,0,0,40,1
"220",1,1,1,2,1,2,2,4,2,0,0,0,81,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,59,2
"220",1,1,2,1,2,2,1,0,0,0,2,4,37,2
"220",1,1,1,1,2,2,1,2,1,0,2,4,21,2
"220",1,1,2,1,2,2,2,0,0,0,0,0,74,2
"220",1,1,1,2,1,2,1,2,2,0,3,4,21,1
"220",1,1,2,1,2,2,1,0,0,0,4,4,29,1
"220",1,1,1,2,1,2,2,3,2,0,0,0,58,2
"220",1,1,1,2,2,2,2,3,2,0,0,0,35,1
"220",1,1,2,1,1,2,2,0,0,0,0,0,79,2
"220",1,1,2,1,1,2,2,0,0,0,0,0,44,2
"220",1,1,1,1,2,2,1,3,1,0,3,4,39,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,82,2
"220",1,1,2,1,2,2,2,0,0,0,0,0,75,2
"220",1,1,1,1,1,2,1,3,2,0,2,4,68,1
"220",1,1,1,1,2,2,1,3,3,200,2,3,71,2
"220",1,1,1,1,1,2,1,3,2,0,2,3,74,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,49,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,27,2
"220",1,1,1,2,2,2,1,4,3,600,2,4,18,2
"220",1,2,1,1,2,2,1,4,3,50,1,1,24,1
"220",1,2,1,1,1,2,1,4,2,0,1,4,25,1
"220",1,1,1,2,2,2,2,4,2,0,0,0,49,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,31,1
"220",1,1,1,1,2,2,2,5,2,0,0,0,76,2
"220",1,2,2,2,2,2,1,0,0,0,1,4,29,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,89,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,18,1
"220",1,1,2,1,1,2,1,0,0,0,2,3,51,2
"220",1,1,1,2,2,2,1,2,3,600,2,2,22,1
"220",1,1,1,1,1,2,1,1,3,2500,2,1,34,2
"220",1,1,1,1,1,1,2,4,3,90,0,0,58,2
"220",1,1,2,1,1,2,2,0,0,0,0,0,66,1
"220",1,1,1,1,2,2,1,4,2,0,1,3,44,2
"220",1,1,2,1,2,2,2,0,0,0,0,0,83,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,37,2
"220",1,2,2,2,2,2,1,0,0,0,2,3,42,1
"220",1,1,2,2,1,2,2,0,0,0,0,0,58,1
"220",1,1,1,2,1,2,1,4,3,600,2,3,45,1
"220",1,2,2,1,1,2,2,0,0,0,0,0,40,2
"220",1,1,1,1,2,2,1,1,3,800,2,3,33,2
"220",1,2,2,1,1,2,1,0,0,0,1,1,24,1
"220",1,2,2,1,2,2,2,0,0,0,0,0,44,2
"220",1,2,2,2,2,2,1,0,0,0,1,3,30,2
"220",1,1,1,1,2,2,1,1,3,1000,1,1,24,1
"220",1,1,1,2,2,2,2,3,2,0,0,0,32,2
"220",1,1,1,2,2,2,1,1,2,0,1,1,43,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,79,2
"220",1,2,2,1,2,2,1,0,0,0,2,3,25,2
"220",1,1,2,1,1,2,2,0,0,0,0,0,34,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,51,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,43,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,40,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,62,2
"220",1,1,2,2,1,2,2,0,0,0,0,0,51,2
"220",1,1,2,2,1,2,2,0,0,0,0,0,54,1
"220",1,1,1,2,2,2,2,4,2,0,0,0,21,2
"220",1,1,1,1,2,2,2,2,3,600,0,0,29,1
"220",1,1,2,2,1,2,1,0,0,0,1,1,42,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,24,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,48,2
"220",2,0,0,0,0,0,0,0,0,0,0,0,75,2
"220",1,1,1,2,2,2,1,5,3,200,3,4,39,2
"220",1,1,2,1,1,2,2,0,0,0,0,0,19,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,45,2
"220",1,1,2,1,1,2,2,0,0,0,0,0,37,1
"220",1,1,1,2,1,2,2,4,2,0,0,0,60,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,63,1
"220",1,1,2,2,2,2,1,0,0,0,3,1,31,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,29,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,55,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,22,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,42,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,69,2
"220",2,0,0,0,0,0,0,0,0,0,0,0,71,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,66,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,32,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,47,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,57,2
"220",1,1,1,2,2,2,2,5,2,0,0,0,62,2
"220",1,1,1,2,1,2,2,4,3,700,0,0,58,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,54,2
"220",1,1,2,1,2,2,2,0,0,0,0,0,43,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,63,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,22,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,31,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,67,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,26,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,40,1
"220",1,1,1,1,1,2,1,3,1,0,2,3,19,2
"220",1,1,1,1,1,1,1,4,3,200,2,3,25,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,45,1
"220",1,1,2,2,1,2,2,0,0,0,0,0,27,1
"220",1,1,1,1,2,2,1,4,3,200,2,1,34,1
"220",1,1,2,2,2,2,1,0,0,0,1,1,61,1
"220",1,1,1,2,2,2,2,6,2,0,0,0,48,2
"220",1,2,2,2,2,2,1,0,0,0,3,1,31,2
"220",1,1,1,2,2,2,2,1,2,0,0,0,27,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,32,1
"220",1,1,1,1,1,2,2,4,3,200,0,0,40,2
"220",1,1,1,1,1,1,1,1,3,500,1,1,34,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,43,2
"220",1,1,1,1,2,2,2,4,2,0,0,0,23,1
"220",1,1,2,2,2,2,2,0,0,0,0,0,44,2
"220",1,1,1,2,1,2,2,5,2,0,0,0,51,2
"220",1,2,1,2,2,2,2,5,2,0,0,0,59,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,51,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,71,1
"220",1,2,2,1,2,2,2,0,0,0,0,0,41,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,42,1
"220",1,1,1,1,2,2,2,4,3,300,0,0,56,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,30,2
"220",1,1,1,2,1,2,2,3,3,250,0,0,49,1
"220",1,1,1,1,2,2,2,4,3,180,0,0,56,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,58,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,60,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,73,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,48,2
"220",2,0,0,0,0,0,0,0,0,0,0,0,78,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,42,2
"220",1,1,1,1,2,2,2,4,2,0,0,0,38,2
"220",1,1,1,1,2,2,2,2,2,0,0,0,25,2
"220",2,0,0,0,0,0,0,0,0,0,0,0,54,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,64,2
"220",1,1,1,1,2,2,2,5,2,0,0,0,66,2
"220",2,0,0,0,0,0,0,0,0,0,0,0,79,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,27,2
"220",1,1,1,2,2,2,2,2,1,0,0,0,18,1
"220",1,1,1,2,2,2,2,4,2,0,0,0,63,1
"220",2,0,0,0,0,0,0,0,0,0,0,0,25,2
"220",1,2,2,1,1,2,2,0,0,0,0,0,32,1
"220",2,0,0,0,0,0,0,0,0,0,0,0,74,2
"220",1,1,1,2,2,2,2,5,2,0,0,0,71,2
"220",1,1,1,1,1,2,1,2,1,0,2,2,21,1
"220",1,1,1,2,2,2,1,1,1,0,2,1,42,1
"220",1,2,1,1,1,2,2,4,2,0,0,0,65,1
"220",1,1,1,1,2,2,1,2,3,1000,2,2,22,2
"220",1,1,1,1,2,2,2,4,3,300,0,0,66,2
"220",1,1,1,2,2,2,1,2,1,0,2,2,25,2
"220",1,1,1,1,1,2,2,3,3,300,0,0,67,1
"220",1,2,1,2,2,2,2,4,2,0,0,0,68,2
"220",1,1,1,1,1,2,2,3,2,0,0,0,67,1
"220",1,2,1,2,2,2,2,3,1,0,0,0,31,2
"220",1,1,1,1,1,2,2,3,2,0,0,0,53,1
"220",1,1,1,1,1,2,1,1,3,800,2,1,31,2
"220",1,1,1,1,2,2,2,3,1,0,0,0,37,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,22,2
"220",1,1,1,1,1,2,2,3,1,0,0,0,31,2
"220",1,1,1,1,2,2,2,4,2,0,0,0,75,2
"220",1,1,1,1,2,2,1,2,2,0,2,2,22,2
"220",1,1,1,2,1,2,2,3,1,0,0,0,32,1
"220",1,1,1,2,2,2,1,2,3,500,2,2,19,1
"220",1,1,1,1,2,2,1,1,2,0,2,1,37,2
"220",1,1,1,1,2,2,1,4,2,0,2,3,28,1
"220",1,1,1,1,2,2,2,2,3,600,0,0,24,2
"220",1,1,1,2,2,2,2,2,2,0,0,0,19,1
"220",1,2,1,1,2,2,2,3,3,100,0,0,73,2
"220",1,1,1,2,1,2,2,3,2,0,0,0,52,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,57,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,62,1
"220",1,1,1,1,1,2,1,3,2,0,1,3,49,1
"220",1,2,2,2,1,2,2,0,0,0,0,0,24,1
"220",1,1,1,1,2,2,2,4,2,0,0,0,34,1
"220",1,2,2,2,2,2,1,0,0,0,5,1,46,1
"220",1,1,1,1,2,2,1,4,2,0,2,3,30,2
"220",1,1,1,2,2,2,1,4,3,1000,2,3,71,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,41,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,33,1
"220",1,2,1,2,1,2,2,3,3,200,0,0,27,2
"220",1,1,1,1,2,2,2,5,2,0,0,0,33,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,55,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,93,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,41,1
"220",1,2,2,1,1,2,1,0,0,0,1,4,25,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,56,1
"220",1,1,2,2,2,2,1,0,0,0,1,3,34,1
"220",2,0,0,0,0,0,0,0,0,0,0,0,63,2
"220",1,1,1,2,2,2,1,2,2,0,2,2,19,1
"220",1,1,1,1,1,2,1,1,3,800,2,1,46,2
"220",1,2,1,2,2,2,2,4,2,0,0,0,76,2
"220",1,2,2,2,1,2,1,0,0,0,1,4,59,2
"220",1,1,1,1,2,2,1,4,3,400,1,4,26,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,37,1
"220",1,1,2,1,2,2,1,0,0,0,1,4,41,2
"220",1,2,2,2,1,2,1,0,0,0,5,4,28,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,61,2
"220",1,1,2,1,2,2,2,0,0,0,0,0,53,1
"220",1,1,1,2,2,2,1,3,2,0,1,4,47,1
"220",1,1,1,2,2,2,1,2,3,15000,1,2,24,2
"220",1,1,2,2,2,2,1,0,0,0,1,4,29,1
"220",1,2,2,2,2,2,1,0,0,0,1,4,58,1
"220",1,1,1,2,2,2,1,3,3,150,1,1,30,2
"220",1,1,1,2,1,2,1,1,3,3000,2,1,22,1
"220",1,1,1,1,2,2,1,2,2,0,2,2,21,1
"220",1,1,2,1,1,2,2,0,0,0,0,0,36,2
"220",1,1,1,2,1,2,1,4,2,0,2,3,57,1
"220",1,1,1,2,1,2,1,2,3,300,1,2,21,2
"220",1,1,1,2,2,2,1,1,3,1200,1,1,23,2
"220",1,1,1,1,2,1,1,4,2,0,2,4,39,1
"220",1,1,1,1,1,2,2,5,2,0,0,0,54,2
"220",1,1,1,2,2,2,1,3,2,0,2,4,55,2
"220",1,2,2,2,2,2,1,0,0,0,1,3,43,2
"220",1,1,1,2,1,2,1,1,3,6000,1,3,54,1
"220",1,1,1,2,2,2,2,4,3,2000,0,0,62,2
"220",1,1,1,2,2,2,2,2,1,0,0,0,19,2
"220",1,2,2,2,2,2,1,0,0,0,1,4,27,2
"220",1,1,1,2,1,2,1,4,3,400,1,3,34,2
"220",1,1,1,2,2,2,1,1,2,0,1,4,51,2
"220",1,1,1,2,2,2,2,3,3,200,0,0,29,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,46,2
"220",1,1,1,2,2,2,2,3,3,250,0,0,44,2
"220",1,1,1,1,2,2,2,4,3,150,0,0,46,2
"220",1,1,2,2,1,2,2,0,0,0,0,0,49,1
"220",1,1,1,2,2,2,2,4,2,0,0,0,54,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,28,1
"220",1,2,2,1,2,2,2,0,0,0,0,0,36,2
"220",1,1,1,1,2,2,2,3,3,300,0,0,63,2
"220",1,1,1,2,2,2,2,3,2,0,0,0,33,2
"220",1,1,1,1,2,2,2,4,3,700,0,0,32,1
"220",1,1,2,2,2,2,1,0,0,0,2,4,20,1
"220",1,2,2,1,2,2,1,0,0,0,5,4,43,2
"220",1,1,2,1,2,2,1,0,0,0,2,3,58,2
"220",1,2,2,2,2,2,1,0,0,0,1,3,45,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,20,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,53,2
"220",1,1,2,1,1,2,1,0,0,0,3,4,43,1
"220",1,2,2,1,2,2,1,0,0,0,2,4,54,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,56,1
"220",1,2,2,2,1,2,1,0,0,0,4,3,41,2
"220",1,2,2,2,2,2,1,0,0,0,3,1,27,1
"220",1,1,1,2,2,2,2,4,2,0,0,0,38,2
"220",1,1,1,2,2,2,1,2,2,0,1,3,31,1
"220",1,1,1,2,2,2,1,3,3,500,1,1,33,1
"220",1,1,1,1,2,2,1,4,3,4000,1,1,44,1
"220",1,1,1,1,2,2,1,1,2,0,1,1,37,2
"220",1,1,1,2,2,2,1,4,2,0,1,4,32,2
"220",1,1,2,2,2,2,2,0,0,0,0,0,65,1
"220",1,1,1,1,2,2,1,3,3,500,4,3,23,2
"220",1,1,1,1,1,2,1,3,2,0,5,3,47,1
"220",1,1,1,1,2,2,1,3,3,450,2,4,22,2
"220",1,2,2,2,2,2,1,0,0,0,3,4,25,1
"220",1,1,1,1,1,1,1,2,2,0,3,2,21,1
"220",1,2,2,2,2,2,1,0,0,0,1,4,24,1
"220",1,1,1,1,1,2,1,4,2,0,1,4,29,1
"220",1,1,1,2,1,2,2,4,3,250,0,0,59,1
"220",1,1,1,2,2,2,2,4,3,300,0,0,61,2
"220",1,1,1,1,2,2,1,3,3,300,2,3,53,1
"220",1,2,2,2,2,2,2,0,0,0,0,0,77,1
"220",1,1,2,2,2,2,1,0,0,0,2,3,33,1
"220",1,1,1,1,2,2,2,4,3,250,0,0,57,2
"220",1,1,2,2,1,2,2,0,0,0,0,0,77,2
"220",1,1,1,2,2,2,2,3,3,500,0,0,41,2
"220",1,2,2,2,2,2,1,0,0,0,2,4,44,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,71,1
"220",1,2,2,1,1,2,2,0,0,0,0,0,56,2
"220",1,2,2,2,1,2,2,0,0,0,0,0,79,1
"220",1,1,1,1,2,2,1,4,3,5000,1,1,63,1
"220",1,1,1,1,2,2,2,4,2,0,0,0,74,2
"220",1,1,1,2,1,2,1,3,3,600,1,4,52,2
"220",1,1,1,2,2,2,1,3,3,600,2,4,36,1
"220",1,1,2,2,2,2,1,0,0,0,1,4,18,1
"220",1,2,2,2,2,2,1,0,0,0,1,3,46,1
"220",1,1,1,1,1,2,1,3,3,1300,3,1,55,2
"220",1,1,1,1,2,2,2,4,2,0,0,0,56,1
"220",1,1,1,1,2,2,1,2,3,1200,2,3,20,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,23,2
"220",1,2,2,1,1,2,2,0,0,0,0,0,42,1
"220",1,2,1,1,2,2,1,4,2,0,5,3,55,2
"220",1,2,2,2,1,2,1,0,0,0,1,4,18,1
"220",1,1,1,2,2,2,2,4,3,500,0,0,33,2
"220",1,1,2,2,1,1,2,0,0,0,0,0,39,1
"220",1,1,1,1,1,2,1,3,3,1600,3,4,20,1
"220",1,2,2,1,2,2,2,0,0,0,0,0,45,2
"220",1,1,1,2,2,2,2,4,3,800,0,0,47,1
"220",1,1,2,1,2,2,1,0,0,0,1,3,26,1
"220",1,1,1,2,2,2,1,1,3,2000,1,1,45,2
"220",1,1,1,2,2,2,1,2,3,350,2,2,24,2
"220",1,1,1,1,2,2,1,2,3,300,2,2,20,2
"220",1,1,2,2,2,2,1,0,0,0,1,4,39,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,65,2
"220",1,1,2,2,1,2,1,0,0,0,1,4,54,2
"220",1,1,1,2,2,2,1,3,3,1500,1,3,29,1
"220",1,1,1,2,2,2,1,4,3,1000,1,4,39,2
"220",1,1,1,2,2,2,2,4,1,0,0,0,44,1
"220",1,1,2,1,2,2,2,0,0,0,0,0,66,2
"220",1,1,1,1,1,2,1,2,3,200,1,2,27,2
"220",1,2,2,2,2,2,2,0,0,0,0,0,53,1
"220",1,2,2,2,2,2,1,0,0,0,1,3,39,2
"220",1,1,1,2,2,2,1,4,3,800,1,4,28,2
"220",1,2,2,1,2,2,2,0,0,0,0,0,61,2
